Well_ID,Point_ID,Grid_Code,x_long,y_lat,County,MeasurementMonth,MeasurementDay,MeasurementYear,WaterElevation,Aquifer_Btt,SatTH
460101,,,-100.6175,36.103889,Ochiltree,1,16,1995,2631.67,2150,481.67
460401,,,-100.606667,36.046389,Roberts,12,15,1995,2532.56,2320,212.56
460801,,,-100.552223,36.038611,Roberts,12,15,1995,2495.49,2280,215.49
461801,,,-100.438334,36.015001,Hemphill,12,11,1995,2444.85,2330,114.85
462902,,,-100.274722,36.026667,Hemphill,12,11,1995,2540.9,2310,230.9
464901,,,-100.027222,36.015834,Hemphill,12,11,1995,2420.9,2220,200.9
501803,,,-100.946389,35.901945,Roberts,12,28,1995,2620.14,2080,540.14
502202,,,-100.802501,35.998611,Roberts,12,15,1995,2496.9,2260,236.9
502702,,,-100.857223,35.914723,Roberts,12,28,1995,2568.92,2230,338.92
502801,,,-100.816112,35.898889,Roberts,1,2,1995,2579.45,2250,329.45
502801,,,-100.816112,35.898889,Roberts,12,28,1995,2581.5,2250,331.5
502901,,,-100.769722,35.899445,Roberts,1,2,1995,2532.56,2300,232.56
503201,,,-100.706667,35.988889,Roberts,12,15,1995,2447.41,2200,247.41
503401,,,-100.722778,35.949167,Roberts,1,2,1995,2444.59,2290,154.59
503601,,,-100.634722,35.939722,Roberts,1,4,1995,2453.77,2320,133.77
503701,,,-100.731111,35.905001,Roberts,1,2,1995,2544.01,2220,324.01
504302,,,-100.510001,35.993611,Hemphill,12,11,1995,2463.32,2290,173.32
504401,,,-100.590278,35.932778,Roberts,1,4,1995,2459.36,2210,249.36
504502,,,-100.545,35.938889,Roberts,1,4,1995,2413.17,2200,213.17
504601,,,-100.529722,35.944445,Hemphill,12,11,1995,2389.15,2110,279.15
504701,,,-100.604445,35.879167,Roberts,1,4,1995,2511.87,2210,301.87
504801,,,-100.572222,35.893611,Roberts,1,4,1995,2511.01,2250,261.01
505601,,,-100.403056,35.946389,Hemphill,12,11,1995,2353.7,2260,93.7
505801,,,-100.449445,35.908612,Hemphill,12,11,1995,2406.25,2230,176.25
505901,,,-100.405556,35.896111,Hemphill,12,11,1995,2349.85,2230,119.85
505906,,,-100.383334,35.900278,Hemphill,12,11,1995,2331.4,2240,91.4
506902,,,-100.287778,35.879167,Hemphill,12,12,1995,2298.8,2140,158.8
506905,,,-100.2775,35.912501,Hemphill,12,11,1995,2307.05,2200,107.05
507201,,,-100.178055,35.999722,Hemphill,12,11,1995,2432.3,2280,152.3
507301,,,-100.133611,35.994722,Hemphill,12,11,1995,2460.25,2280,180.25
508301,,,-100.015278,35.975278,Hemphill,12,11,1995,2375.55,2250,125.55
508502,,,-100.068611,35.955001,Hemphill,12,11,1995,2386.4,2300,86.4
508503,,,-100.046945,35.935556,Hemphill,12,11,1995,2324.78,2210,114.78
509101,,,-100.978611,35.866112,Roberts,12,28,1995,2670.04,2240,430.04
509201,,,-100.948611,35.854167,Roberts,12,28,1995,2699.61,2200,499.61
509302,,,-100.897778,35.8375,Roberts,12,28,1995,2694.01,2150,544.01
509603,,,-100.910556,35.808056,Roberts,12,28,1995,2712.92,2230,482.92
510401,,,-100.863056,35.824167,Roberts,1,4,1995,2655.51,2170,485.51
510401,,,-100.863056,35.824167,Roberts,12,28,1995,2650.53,2170,480.53
510901,,,-100.780555,35.786667,Roberts,1,2,1995,2679.59,2410,269.59
511101,,,-100.729167,35.851389,Roberts,1,2,1995,2612.26,2400,212.26
511401,,,-100.744445,35.797222,Roberts,1,2,1995,2670.76,2250,420.76
511501,,,-100.676944,35.803056,Roberts,1,4,1995,2609.95,2310,299.95
511901,,,-100.629444,35.775,Roberts,1,4,1995,2642.96,2260,382.96
513401,,,-100.459445,35.809723,Hemphill,12,11,1995,2560.95,2370,190.95
513402,,,-100.498056,35.808612,Hemphill,12,11,1995,2498.5,2340,158.5
513501,,,-100.416667,35.795,Hemphill,12,11,1995,2532.05,2280,252.05
513903,,,-100.416667,35.756112,Hemphill,12,11,1995,2535.15,2330,205.15
514402,,,-100.340278,35.828889,Hemphill,12,12,1995,2410.2,2230,180.2
514505,,,-100.305001,35.811945,Hemphill,12,12,1995,2384.05,2210,174.05
514703,,,-100.364723,35.786389,Hemphill,12,12,1995,2483.2,2340,143.2
514801,,,-100.330555,35.762223,Hemphill,12,12,1995,2482.85,2280,202.85
515101,,,-100.223055,35.863612,Hemphill,12,12,1995,2258.75,2180,78.75
515505,,,-100.168333,35.824444,Hemphill,12,12,1995,2328.75,2240,88.75
515506,,,-100.203889,35.833055,Hemphill,12,12,1995,2310.65,2220,90.65
515901,,,-100.165001,35.786389,Hemphill,12,12,1995,2354.2,2240,114.2
516401,,,-100.091667,35.829722,Hemphill,12,12,1995,2249.9,2150,99.9
516402,,,-100.102501,35.801945,Hemphill,12,12,1995,2296.1,2190,106.1
516901,,,-100.025555,35.776667,Hemphill,12,12,1995,2295,2210,85
517601,,,-100.909445,35.686667,Roberts,1,3,1995,2789.44,2550,239.44
517804,,,-100.950834,35.654723,Roberts,12,28,1995,2798.77,2520,278.77
518101,,,-100.843611,35.735,Roberts,1,3,1995,2728.88,2310,418.88
518301,,,-100.768333,35.732778,Roberts,1,3,1995,2727.01,2240,487.01
518504,,,-100.804167,35.667222,Roberts,1,3,1995,2745.02,2490,255.02
518601,,,-100.776944,35.707778,Roberts,1,3,1995,2739.44,2280,459.44
518701,,,-100.841111,35.651112,Roberts,1,3,1995,2776.27,2580,196.27
518702,,,-100.873333,35.665556,Roberts,1,3,1995,2782.5,2580,202.5
519401,,,-100.738889,35.693611,Roberts,1,4,1995,2744.18,2280,464.18
519601,,,-100.662501,35.693889,Roberts,1,3,1995,2732.87,2310,422.87
519601,,,-100.662501,35.693889,Roberts,12,15,1995,2728.86,2310,418.86
519701,,,-100.736945,35.656945,Roberts,1,4,1995,2756.48,2400,356.48
519702,,,-100.709723,35.629167,Roberts,1,3,1995,2722.45,2510,212.45
519702,,,-100.709723,35.629167,Roberts,12,15,1995,2717.61,2510,207.61
520104,,,-100.621111,35.748611,Roberts,1,4,1995,2616.88,2290,326.88
520203,,,-100.556667,35.729167,Roberts,1,3,1995,2633.74,2330,303.74
521103,,,-100.458889,35.7175,Hemphill,12,8,1995,2610.65,2270,340.65
521402,,,-100.492222,35.690278,Hemphill,12,8,1995,2619.2,2410,209.2
521802,,,-100.447222,35.651389,Hemphill,12,8,1995,2618.1,2290,328.1
522501,,,-100.329167,35.695278,Hemphill,12,9,1995,2520.7,2290,230.7
522801,,,-100.304445,35.660834,Hemphill,12,9,1995,2514.3,2280,234.3
522901,,,-100.29,35.630278,Hemphill,12,9,1995,2544.3,2250,294.3
523101,,,-100.249445,35.726944,Hemphill,12,9,1995,2427.6,2250,177.6
523202,,,-100.199167,35.709167,Hemphill,12,9,1995,2391.8,2290,101.8
523601,,,-100.144167,35.688334,Hemphill,12,9,1995,2391.6,2290,101.6
523701,,,-100.214445,35.628889,Hemphill,12,9,1995,2474.92,2300,174.92
524201,,,-100.051112,35.712778,Hemphill,12,9,1995,2300.8,2240,60.8
524403,,,-100.099445,35.688611,Hemphill,12,9,1995,2384.4,2250,134.4
524701,,,-100.111389,35.638334,Hemphill,12,9,1995,2466.65,2280,186.65
528204,,,-100.546389,35.621944,Roberts,1,3,1995,2661.2,2363.4,297.8
528204,,,-100.546389,35.621944,Roberts,12,15,1995,2664.82,2363.4,301.42
528205,,,-100.579444,35.621389,Roberts,1,3,1995,2662.46,2363.4,299.06
528205,,,-100.579444,35.621389,Roberts,12,15,1995,2654.11,2363.4,290.71
528302,,,-100.511667,35.624722,Hemphill,12,8,1995,2663.2,2390,273.2
528602,,,-100.505278,35.571389,Wheeler,12,8,1995,2666.9,2363.4,303.5
529301,,,-100.401945,35.608334,Wheeler,12,8,1995,2600.3,2363.4,236.9
529302,,,-100.390556,35.608889,Wheeler,12,7,1995,2575.7,2363.4,212.3
529307,,,-100.375833,35.586667,Wheeler,12,7,1995,2596.1,2363.4,232.7
529502,,,-100.450278,35.549167,Wheeler,12,8,1995,2625.1,2390,235.1
529802,,,-100.427222,35.504445,Wheeler,12,8,1995,2559.1,2400,159.1
529817,,,-100.455278,35.529722,Wheeler,12,8,1995,2592.9,2380,212.9
529818,,,-100.456667,35.515556,Wheeler,12,8,1995,2597.85,2363.4,234.45
530402,,,-100.373055,35.558612,Wheeler,12,7,1995,2595.85,2370,225.85
530507,,,-100.305834,35.576111,Wheeler,12,7,1995,2578.55,2200,378.55
530707,,,-100.368055,35.519444,Wheeler,12,8,1995,2501.5,2390,111.5
530801,,,-100.302223,35.526944,Wheeler,12,7,1995,2474,2270,204
530903,,,-100.291111,35.540278,Wheeler,12,7,1995,2507,2260,247
531201,,,-100.1825,35.605001,Wheeler,12,7,1995,2536.35,2280,256.35
531305,,,-100.143334,35.623889,Hemphill,12,9,1995,2491.1,2340,151.1
531307,,,-100.134167,35.586111,Wheeler,12,7,1995,2486.25,2210,276.25
531902,,,-100.142222,35.533055,Wheeler,12,7,1995,2406.9,2230,176.9
532203,,,-100.062501,35.623333,Hemphill,12,9,1995,2497.6,2270,227.6
532206,,,-100.043889,35.586111,Wheeler,12,7,1995,2460.15,2340,120.15
533401,,,-100.969722,35.449167,Gray,12,20,1995,2872.43,2730,142.43
534101,,,-100.843056,35.484722,Gray,12,26,1995,2827.41,2700,127.41
534204,,,-100.795556,35.466667,Gray,12,26,1995,2801,2710,91
534401,,,-100.871111,35.418611,Gray,12,22,1995,2863.46,2700,163.46
534403,,,-100.846389,35.441945,Gray,12,22,1995,2820.17,2770,50.17
534507,,,-100.826667,35.431667,Gray,12,22,1995,2812.56,2730,82.56
534508,,,-100.809723,35.453056,Gray,12,26,1995,2802.95,2710,92.95
534606,,,-100.765001,35.454723,Gray,12,26,1995,2776.02,2690,86.02
534703,,,-100.840278,35.383611,Gray,12,26,1995,2849.42,2730,119.42
534902,,,-100.776944,35.406389,Gray,12,26,1995,2809.36,2740,69.36
535302,,,-100.656389,35.473333,Gray,12,26,1995,2707.94,2610,97.94
535403,,,-100.720555,35.452223,Gray,12,26,1995,2745.26,2660,85.26
535503,,,-100.676944,35.448334,Gray,12,26,1995,2723.98,2650,73.98
535603,,,-100.660001,35.4225,Gray,12,26,1995,2647.21,2610,37.21
535702,,,-100.743056,35.411389,Gray,12,26,1995,2757.34,2363.4,393.94
535802,,,-100.691389,35.380833,Gray,12,22,1995,2718.18,2630,88.18
536102,,,-100.595278,35.473611,Gray,12,26,1995,2689.52,2520,169.52
536201,,,-100.547222,35.460001,Gray,12,26,1995,2659.26,2510,149.26
536401,,,-100.602223,35.439722,Gray,12,26,1995,2660.4,2570,90.4
536402,,,-100.625555,35.456945,Gray,12,26,1995,2702.45,2610,92.45
536705,,,-100.617222,35.395834,Gray,12,26,1995,2553.26,2460,93.26
538108,,,-100.362778,35.466944,Wheeler,12,7,1995,2507.8,2390,117.8
538408,,,-100.343611,35.454723,Wheeler,12,7,1995,2502.3,2380,122.3
538409,,,-100.351945,35.434445,Wheeler,12,6,1995,2510.9,2400,110.9
538610,,,-100.286945,35.4175,Wheeler,12,6,1995,2541.4,2430,111.4
539408,,,-100.228611,35.421944,Wheeler,12,7,1995,2490.7,2400,90.7
539905,,,-100.155834,35.407778,Wheeler,12,7,1995,2407.5,2270,137.5
541101,,,-100.964167,35.371111,Gray,12,20,1995,2901.41,2830,71.41
541303,,,-100.902223,35.335834,Gray,12,27,1995,2867.83,2700,167.83
541401,,,-100.982778,35.327778,Gray,12,20,1995,2939.36,2850,89.36
541403,,,-100.979444,35.299722,Gray,12,26,1995,2949.42,2790,159.42
541701,,,-100.973333,35.255278,Gray,12,20,1995,2972.78,2830,142.78
542101,,,-100.856667,35.347222,Gray,12,27,1995,2845.55,2760,85.55
542201,,,-100.811945,35.371389,Gray,12,27,1995,2832.93,2750,82.93
542202,,,-100.807223,35.355001,Gray,12,27,1995,2806.59,2740,66.59
542301,,,-100.766389,35.349722,Gray,12,27,1995,2803.99,2730,73.99
542401,,,-100.856945,35.307223,Gray,12,27,1995,2857.94,2710,147.94
542702,,,-100.840556,35.253334,Gray,12,27,1995,2811.05,2750,61.05
542801,,,-100.831111,35.279722,Gray,12,27,1995,2821.96,2690,131.96
543202,,,-100.694167,35.335834,Gray,12,22,1995,2732.03,2660,72.03
543402,,,-100.734445,35.3275,Gray,12,27,1995,2768.93,2710,58.93
543703,,,-100.745556,35.288611,Gray,12,27,1995,2712.84,2670,42.84
543705,,,-100.7275,35.266112,Gray,12,27,1995,2721.99,2640,81.99
544102,,,-100.618055,35.359445,Gray,12,22,1995,2617.83,2540,77.83
544305,,,-100.538056,35.354723,Wheeler,12,6,1995,2545.8,2470,75.8
544610,,,-100.539445,35.298611,Gray,12,22,1995,2647.11,2570,77.11
544703,,,-100.587222,35.267778,Gray,12,22,1995,2718.96,2640,78.96
544705,,,-100.621389,35.284167,Gray,12,22,1995,2653.97,2620,33.97
544801,,,-100.551945,35.270555,Gray,12,22,1995,2682.85,2590,92.85
545204,,,-100.430833,35.356945,Wheeler,12,6,1995,2453.9,2380,73.9
545408,,,-100.497222,35.292222,Wheeler,12,6,1995,2645.35,2550,95.35
545505,,,-100.435,35.309723,Wheeler,12,6,1995,2558.5,2480,78.5
545907,,,-100.410834,35.280833,Wheeler,12,6,1995,2580.05,2470,110.05
549504,,,-100.939722,35.1825,Donley,12,28,1995,2951,2600,351
549604,,,-100.881111,35.174722,Donley,1,5,1995,2945.85,2610,335.85
549604,,,-100.881111,35.174722,Donley,12,22,1995,2943.6,2610,333.6
549704,,,-100.983611,35.160001,Donley,1,2,1995,2897.5,2610,287.5
550202,,,-100.802501,35.249445,Gray,12,27,1995,2796.94,2680,116.94
550302,,,-100.7825,35.244445,Gray,12,27,1995,2780.89,2730,50.89
550502,,,-100.804445,35.176667,Donley,1,5,1995,2997.14,2750,247.14
550502,,,-100.804445,35.176667,Donley,12,22,1995,2995.54,2750,245.54
550504,,,-100.821111,35.189167,Gray,12,21,1995,2820.59,2740,80.59
550701,,,-100.858889,35.158334,Donley,1,4,1995,2955.26,2650,305.26
550903,,,-100.754445,35.14,Donley,1,4,1995,2771.29,2700,71.29
550903,,,-100.754445,35.14,Donley,12,20,1995,2772.24,2700,72.24
551101,,,-100.729444,35.213056,Gray,12,21,1995,2783.44,2690,93.44
551102,,,-100.717778,35.235,Gray,12,21,1995,2772.12,2700,72.12
551202,,,-100.684167,35.220833,Gray,12,21,1995,2768.13,2670,98.13
551203,,,-100.675833,35.243889,Gray,12,21,1995,2739.81,2660,79.81
551303,,,-100.626944,35.241389,Gray,12,21,1995,2745,2650,95
551304,,,-100.654167,35.248056,Gray,12,21,1995,2748.44,2640,108.44
551715,,,-100.749722,35.164723,Donley,1,3,1995,2812.54,2780,32.54
551715,,,-100.749722,35.164723,Donley,12,20,1995,2809.01,2780,29.01
551801,,,-100.686389,35.139167,Donley,12,20,1995,2707.61,2640,67.61
552111,,,-100.614167,35.221111,Gray,12,21,1995,2743.59,2670,73.59
552207,,,-100.5775,35.208612,Gray,12,21,1995,2739.56,2690,49.56
552303,,,-100.505556,35.225833,Wheeler,12,5,1995,2693.2,2630,63.2
552307,,,-100.507223,35.216944,Wheeler,12,5,1995,2682.9,2630,52.9
552308,,,-100.541389,35.239445,Gray,12,21,1995,2716.62,2640,76.62
552401,,,-100.62,35.187222,Gray,12,21,1995,2720.39,2363.4,356.99
552603,,,-100.538889,35.207778,Gray,12,21,1995,2715.24,2660,55.24
553102,,,-100.466389,35.227778,Wheeler,12,5,1995,2628.6,2560,68.6
557101,,,-100.983055,35.107501,Donley,1,2,1995,2963.66,2680,283.66
557101,,,-100.983055,35.107501,Donley,12,22,1995,2965.74,2680,285.74
557502,,,-100.9408333,35.0769444,Donley,1,2,1995,2833.09,2690,143.09
557511,,,-100.921667,35.066389,Donley,1,2,1995,2780.35,2363.4,416.95
557511,,,-100.921667,35.066389,Donley,12,22,1995,2779.6,2363.4,416.2
558303,,,-100.755556,35.105556,Donley,1,4,1995,2745.74,2630,115.74
558303,,,-100.755556,35.105556,Donley,12,20,1995,2746.09,2630,116.09
558401,,,-100.84,35.056112,Donley,1,2,1995,2581.38,2363.4,217.98
558401,,,-100.84,35.056112,Donley,12,22,1995,2572.21,2363.4,208.81
558402,,,-100.845556,35.073611,Donley,12,22,1995,2664.7,2363.4,301.3
559403,,,-100.721389,35.059723,Donley,12,20,1995,2617.88,2570,47.88
601106,,,-101.984445,35.996111,Moore,3,28,1995,3301.11,2990,311.11
601201,,,-101.935278,35.995556,Moore,3,22,1995,3299.43,3000,299.43
601603,,,-101.891667,35.923333,Moore,3,23,1995,3294.81,3090,204.81
602108,,,-101.854445,35.981111,Moore,1,15,1995,3223.78,3060,163.78
602108,,,-101.854445,35.981111,Moore,1,30,1995,3223.9,3060,163.9
602108,,,-101.854445,35.981111,Moore,2,15,1995,3223.89,3060,163.89
602108,,,-101.854445,35.981111,Moore,2,28,1995,3223.78,3060,163.78
602108,,,-101.854445,35.981111,Moore,3,15,1995,3223.56,3060,163.56
602108,,,-101.854445,35.981111,Moore,3,30,1995,3223.65,3060,163.65
602108,,,-101.854445,35.981111,Moore,4,10,1995,3223.65,3060,163.65
602108,,,-101.854445,35.981111,Moore,7,15,1995,3223.25,3060,163.25
602108,,,-101.854445,35.981111,Moore,7,30,1995,3223.15,3060,163.15
602108,,,-101.854445,35.981111,Moore,8,15,1995,3223.13,3060,163.13
602108,,,-101.854445,35.981111,Moore,8,30,1995,3223.03,3060,163.03
602108,,,-101.854445,35.981111,Moore,9,15,1995,3223.02,3060,163.02
602108,,,-101.854445,35.981111,Moore,9,25,1995,3222.96,3060,162.96
602108,,,-101.854445,35.981111,Moore,9,30,1995,3222.92,3060,162.92
602108,,,-101.854445,35.981111,Moore,10,5,1995,3222.75,3060,162.75
602108,,,-101.854445,35.981111,Moore,10,10,1995,3222.82,3060,162.82
602108,,,-101.854445,35.981111,Moore,10,15,1995,3222.83,3060,162.83
602108,,,-101.854445,35.981111,Moore,10,20,1995,3222.85,3060,162.85
602108,,,-101.854445,35.981111,Moore,10,25,1995,3222.76,3060,162.76
602108,,,-101.854445,35.981111,Moore,10,30,1995,3222.74,3060,162.74
602108,,,-101.854445,35.981111,Moore,11,5,1995,3222.78,3060,162.78
602108,,,-101.854445,35.981111,Moore,11,10,1995,3222.82,3060,162.82
602108,,,-101.854445,35.981111,Moore,11,15,1995,3222.64,3060,162.64
602108,,,-101.854445,35.981111,Moore,11,20,1995,3222.46,3060,162.46
602108,,,-101.854445,35.981111,Moore,11,25,1995,3222.7,3060,162.7
602108,,,-101.854445,35.981111,Moore,11,30,1995,3222.68,3060,162.68
602108,,,-101.854445,35.981111,Moore,12,5,1995,3222.7,3060,162.7
602108,,,-101.854445,35.981111,Moore,12,10,1995,3222.62,3060,162.62
602108,,,-101.854445,35.981111,Moore,12,15,1995,3222.37,3060,162.37
602108,,,-101.854445,35.981111,Moore,12,20,1995,3222.54,3060,162.54
602108,,,-101.854445,35.981111,Moore,12,25,1995,3222.41,3060,162.41
602108,,,-101.854445,35.981111,Moore,12,30,1995,3222.6,3060,162.6
602114,,,-101.864445,35.996111,Moore,3,28,1995,3212.74,3020,192.74
602705,,,-101.864445,35.883055,Moore,3,23,1995,3250.68,3070,180.68
602802,,,-101.810834,35.904167,Moore,3,24,1995,3210.32,3080,130.32
602807,,,-101.828333,35.908334,Moore,3,28,1995,3210.45,3050,160.45
602902,,,-101.787222,35.875278,Moore,3,23,1995,3162.25,3070,92.25
603203,,,-101.703334,35.98,Moore,3,22,1995,3157.64,2970,187.64
603206,,,-101.668055,35.991667,Moore,3,23,1995,3140.27,2960,180.27
603501,,,-101.668055,35.935,Moore,3,24,1995,3139.13,2960,179.13
603802,,,-101.668055,35.911667,Moore,3,24,1995,3138.39,2910,228.39
603803,,,-101.668055,35.907778,Moore,3,23,1995,3140.38,2910,230.38
604503,,,-101.556389,35.923889,Hutchinson,2,23,1995,3007.18,2870,137.18
604612,,,-101.504445,35.943611,Hutchinson,2,23,1995,3021.2,2810,211.2
604901,,,-101.531111,35.910001,Hutchinson,2,23,1995,2999.73,2870,129.73
604903,,,-101.519722,35.900278,Hutchinson,2,23,1995,2992.9,2840,152.9
605601,,,-101.409445,35.950834,Hutchinson,2,24,1995,2970.76,2700,270.76
605602,,,-101.390834,35.953056,Hutchinson,2,24,1995,2964.08,2710,254.08
605701,,,-101.470555,35.899445,Hutchinson,2,24,1995,2994.18,2770,224.18
605802,,,-101.456667,35.8775,Hutchinson,2,23,1995,2988.48,2760,228.48
606201,,,-101.308334,35.979444,Hutchinson,2,24,1995,2904.58,2730,174.58
606601,,,-101.260001,35.950001,Hutchinson,12,12,1995,2891.13,2720,171.13
607102,,,-101.244445,35.993611,Hutchinson,2,24,1995,2832.34,2690,142.34
607801,,,-101.176111,35.905278,Hutchinson,12,12,1995,2727.1,2660,67.1
609202,,,-101.936945,35.850834,Moore,3,22,1995,3356.78,3200,156.78
610201,,,-101.8175,35.871389,Moore,3,28,1995,3194.23,3050,144.23
610601,,,-101.768889,35.829722,Moore,12,11,1995,3238.5,3010,228.5
611102,,,-101.744445,35.871111,Moore,12,11,1995,3184.34,3030,154.34
611103,,,-101.738889,35.855834,Moore,3,24,1995,3210.07,3040,170.07
611204,,,-101.700556,35.866944,Moore,12,11,1995,3150.62,2990,160.62
